sub_num,block,true_planet,planet,galaxy,stay_num,reward,planet_in_block
19,2,29,23,2,0,95.0,9
19,2,29,23,2,1,71.0,9
19,2,29,23,2,2,56.0,9
19,2,29,23,2,3,45.0,9
19,2,29,23,2,4,39.0,9
19,2,30,24,2,0,98.0,10
19,2,30,24,2,1,71.0,10
19,2,30,24,2,2,60.0,10
19,2,30,24,2,3,50.0,10
19,2,30,24,2,4,43.0,10
19,2,31,25,0,0,100.0,11
19,2,31,25,0,1,13.0,11
19,2,32,26,0,0,102.0,12
19,3,40,27,1,0,108.0,0
19,3,40,27,1,1,47.0,0
19,3,40,27,1,2,23.0,0
19,3,41,28,2,0,97.0,1
19,3,41,28,2,1,83.0,1
19,3,41,28,2,2,72.0,1
19,3,41,28,2,3,58.0,1
19,3,41,28,2,4,48.0,1
19,3,42,29,1,0,109.0,2
19,3,42,29,1,1,60.0,2
19,3,42,29,1,2,31.0,2
19,3,43,30,1,0,98.0,3
19,3,43,30,1,1,47.0,3
19,3,43,30,1,2,25.0,3
19,3,44,31,1,0,102.0,4
19,3,44,31,1,1,57.0,4
19,3,44,31,1,2,23.0,4
19,3,45,32,1,0,94.0,5
19,3,45,32,1,1,47.0,5
19,3,46,33,2,0,102.0,6
19,3,46,33,2,1,81.0,6
19,3,46,33,2,2,67.0,6
19,3,46,33,2,3,54.0,6
19,3,46,33,2,4,46.0,6
19,3,47,34,2,0,106.0,7
19,3,47,34,2,1,78.0,7
19,3,47,34,2,2,67.0,7
19,3,47,34,2,3,57.0,7
19,3,47,34,2,4,45.0,7
19,3,48,35,1,0,98.0,8
19,3,48,35,1,1,57.0,8
19,3,48,35,1,2,31.0,8
19,3,49,36,1,0,99.0,9
19,3,49,36,1,1,53.0,9
19,3,49,36,1,2,29.0,9
19,3,50,37,2,0,99.0,10
19,3,50,37,2,1,76.0,10
19,3,50,37,2,2,67.0,10
19,3,50,37,2,3,49.0,10
19,3,50,37,2,4,41.0,10
19,3,50,37,2,5,35.0,10
19,3,51,38,2,0,100.0,11
19,3,51,38,2,1,84.0,11
19,3,51,38,2,2,60.0,11
19,3,51,38,2,3,51.0,11
19,3,51,38,2,4,43.0,11
19,3,51,38,2,5,33.0,11
19,3,52,39,2,0,102.0,12
19,4,60,40,0,0,101.0,0
19,4,60,40,0,1,21.0,0
19,4,60,40,0,2,3.0,0
19,4,61,41,0,0,98.0,1
19,4,61,41,0,1,18.0,1
19,4,61,41,0,2,3.0,1
19,4,61,41,0,3,1.0,1
19,4,62,42,0,0,94.0,2
19,4,62,42,0,1,14.0,2
19,4,63,43,2,0,110.0,3
19,4,63,43,2,1,87.0,3
19,4,63,43,2,2,70.0,3
19,4,63,43,2,3,51.0,3
19,4,63,43,2,4,35.0,3
19,4,64,44,2,0,104.0,4
19,4,64,44,2,1,85.0,4
19,4,64,44,2,2,66.0,4
19,4,64,44,2,3,49.0,4
19,4,64,44,2,4,43.0,4
19,4,65,45,2,0,100.0,5
19,4,65,45,2,1,75.0,5
19,4,65,45,2,2,68.0,5
19,4,66,46,2,0,105.0,6
19,4,66,46,2,1,89.0,6
19,4,66,46,2,2,68.0,6
19,4,66,46,2,3,50.0,6
19,4,66,46,2,4,38.0,6
19,4,67,47,2,0,102.0,7
19,4,67,47,2,1,78.0,7
19,4,67,47,2,2,62.0,7
19,4,67,47,2,3,53.0,7
19,4,67,47,2,4,42.0,7
19,4,67,47,2,5,38.0,7
19,4,68,48,2,0,104.0,8
19,4,68,48,2,1,81.0,8
19,4,68,48,2,2,73.0,8
19,4,68,48,2,3,63.0,8
19,4,68,48,2,4,44.0,8
19,4,68,48,2,5,35.0,8
19,4,69,49,0,0,90.0,9
19,4,69,49,0,1,15.0,9
19,4,70,50,0,0,103.0,10
19,4,70,50,0,1,23.0,10
19,4,71,51,2,0,90.0,11
19,4,71,51,2,1,70.0,11
19,4,71,51,2,2,50.0,11
19,4,71,51,2,3,42.0,11
19,4,72,52,2,0,98.0,12
19,5,80,53,1,0,100.0,0
19,5,80,53,1,1,43.0,0
19,5,81,54,1,0,105.0,1
19,5,81,54,1,1,52.0,1
19,5,81,54,1,2,29.0,1
19,5,82,55,1,0,100.0,2
19,5,82,55,1,1,48.0,2
19,5,83,56,1,0,102.0,3
19,5,83,56,1,1,47.0,3
19,5,84,57,1,0,104.0,4
19,5,84,57,1,1,41.0,4
19,5,85,58,1,0,102.0,5
19,5,85,58,1,1,43.0,5
19,5,86,59,1,0,93.0,6
19,5,86,59,1,1,42.0,6
19,5,87,60,1,0,96.0,7
19,5,87,60,1,1,42.0,7
19,5,88,61,1,0,99.0,8
19,5,88,61,1,1,53.0,8
19,5,88,61,1,2,27.0,8
19,5,89,62,1,0,99.0,9
19,5,89,62,1,1,44.0,9
19,5,89,62,1,2,20.0,9
19,5,90,63,1,0,98.0,10
19,5,90,63,1,1,52.0,10
19,5,91,64,1,0,93.0,11
19,5,91,64,1,1,56.0,11
19,5,91,64,1,2,30.0,11
19,5,92,65,1,0,97.0,12
19,5,92,65,1,1,47.0,12
19,5,93,66,1,0,111.0,13
19,5,93,66,1,1,56.0,13
19,5,94,67,1,0,104.0,14
19,5,94,67,1,1,56.0,14
19,5,94,67,1,2,30.0,14
19,5,95,68,2,0,95.0,15
20,1,0,0,0,0,97.0,0
20,1,0,0,0,1,18.0,0
20,1,0,0,0,2,5.0,0
20,1,1,1,0,0,98.0,1
20,1,1,1,0,1,21.0,1
20,1,1,1,0,2,6.0,1
20,1,2,2,1,0,94.0,2
20,1,2,2,1,1,49.0,2
20,1,2,2,1,2,25.0,2
20,1,2,2,1,3,13.0,2
20,1,2,2,1,4,6.0,2
20,1,2,2,1,5,3.0,2
20,1,3,3,1,0,102.0,3
20,1,3,3,1,1,61.0,3
20,1,3,3,1,2,32.0,3
20,1,3,3,1,3,16.0,3
20,1,3,3,1,4,7.0,3
20,1,3,3,1,5,3.0,3
20,1,4,4,1,0,100.0,4
20,1,4,4,1,1,48.0,4
20,1,4,4,1,2,22.0,4
20,1,4,4,1,3,11.0,4
20,1,5,5,2,0,97.0,5
20,1,5,5,2,1,79.0,5
20,1,5,5,2,2,68.0,5
20,1,5,5,2,3,49.0,5
20,1,5,5,2,4,38.0,5
20,1,5,5,2,5,30.0,5
20,1,5,5,2,6,24.0,5
20,1,5,5,2,7,21.0,5
20,1,5,5,2,8,17.0,5
20,1,5,5,2,9,15.0,5
20,1,5,5,2,10,13.0,5
20,1,6,6,2,0,98.0,6
20,1,6,6,2,1,81.0,6
20,1,6,6,2,2,68.0,6
20,1,6,6,2,3,56.0,6
20,1,6,6,2,4,44.0,6
20,1,6,6,2,5,37.0,6
20,1,6,6,2,6,29.0,6
20,1,6,6,2,7,24.0,6
20,1,6,6,2,8,21.0,6
20,1,6,6,2,9,16.0,6
20,1,6,6,2,10,12.0,6
20,1,6,6,2,11,9.0,6
20,1,7,7,2,0,104.0,7
20,1,7,7,2,1,82.0,7
20,1,7,7,2,2,62.0,7
20,1,7,7,2,3,48.0,7
20,1,7,7,2,4,37.0,7
20,1,7,7,2,5,32.0,7
20,1,7,7,2,6,28.0,7
20,1,7,7,2,7,22.0,7
20,1,7,7,2,8,17.0,7
20,1,7,7,2,9,15.0,7
20,1,7,7,2,10,12.0,7
20,1,7,7,2,11,9.0,7
20,1,7,7,2,12,7.0,7
20,1,8,8,0,0,93.0,8
20,1,8,8,0,1,19.0,8
20,1,8,8,0,2,5.0,8
20,1,9,9,0,0,104.0,9
20,2,20,10,0,0,96.0,0
20,2,20,10,0,1,28.0,0
20,2,20,10,0,2,7.0,0
20,2,21,11,0,0,100.0,1
20,2,21,11,0,1,11.0,1
20,2,21,11,0,2,3.0,1
20,2,22,12,0,0,102.0,2
20,2,22,12,0,1,22.0,2
20,2,22,12,0,2,6.0,2
20,2,23,13,2,0,103.0,3
20,2,23,13,2,1,83.0,3
20,2,23,13,2,2,71.0,3
20,2,23,13,2,3,62.0,3
20,2,23,13,2,4,50.0,3
20,2,23,13,2,5,44.0,3
20,2,23,13,2,6,34.0,3
20,2,23,13,2,7,28.0,3
20,2,23,13,2,8,25.0,3
20,2,23,13,2,9,20.0,3
20,2,23,13,2,10,16.0,3
20,2,23,13,2,11,12.0,3
20,2,24,14,2,0,98.0,4
20,2,24,14,2,1,73.0,4
20,2,24,14,2,2,64.0,4
20,2,24,14,2,3,52.0,4
20,2,24,14,2,4,42.0,4
20,2,24,14,2,5,33.0,4
20,2,24,14,2,6,25.0,4
20,2,24,14,2,7,19.0,4
20,2,24,14,2,8,16.0,4
20,2,25,15,2,0,103.0,5
20,2,25,15,2,1,85.0,5
20,2,25,15,2,2,69.0,5
20,2,25,15,2,3,57.0,5
20,2,25,15,2,4,48.0,5
20,2,25,15,2,5,43.0,5
20,2,25,15,2,6,35.0,5
20,2,25,15,2,7,30.0,5
20,2,25,15,2,8,26.0,5
20,2,25,15,2,9,20.0,5
20,2,25,15,2,10,16.0,5
20,2,25,15,2,11,14.0,5
20,2,25,15,2,12,12.0,5
20,2,25,15,2,13,9.0,5
20,2,26,16,2,0,100.0,6
20,2,26,16,2,1,86.0,6
20,2,26,16,2,2,66.0,6
20,2,26,16,2,3,55.0,6
20,2,26,16,2,4,38.0,6
20,2,26,16,2,5,30.0,6
20,2,26,16,2,6,26.0,6
20,2,26,16,2,7,21.0,6
20,2,27,17,2,0,101.0,7
20,2,27,17,2,1,82.0,7
20,2,27,17,2,2,63.0,7
20,2,27,17,2,3,49.0,7
20,2,27,17,2,4,39.0,7
20,2,27,17,2,5,32.0,7
20,2,27,17,2,6,29.0,7
20,2,27,17,2,7,22.0,7
20,2,27,17,2,8,17.0,7
20,2,28,18,1,0,99.0,8
20,2,28,18,1,1,53.0,8
20,2,28,18,1,2,23.0,8
20,2,29,19,2,0,108.0,9
20,3,40,20,1,0,87.0,0
20,3,40,20,1,1,49.0,0
20,3,40,20,1,2,23.0,0
20,3,41,21,2,0,100.0,1
20,3,41,21,2,1,86.0,1
20,3,41,21,2,2,64.0,1
20,3,41,21,2,3,53.0,1
20,3,41,21,2,4,40.0,1
20,3,41,21,2,5,34.0,1
20,3,41,21,2,6,25.0,1
20,3,41,21,2,7,20.0,1
20,3,42,22,1,0,100.0,2
20,3,42,22,1,1,52.0,2
20,3,42,22,1,2,28.0,2
20,3,42,22,1,3,14.0,2
20,3,43,23,1,0,100.0,3
20,3,43,23,1,1,46.0,3
20,3,43,23,1,2,18.0,3
20,3,44,24,1,0,104.0,4
20,3,44,24,1,1,46.0,4
20,3,44,24,1,2,24.0,4
20,3,44,24,1,3,12.0,4
20,3,45,25,1,0,95.0,5
20,3,45,25,1,1,46.0,5
20,3,45,25,1,2,24.0,5
20,3,45,25,1,3,13.0,5
20,3,46,26,2,0,93.0,6
20,3,46,26,2,1,83.0,6
20,3,46,26,2,2,61.0,6
20,3,46,26,2,3,46.0,6
20,3,46,26,2,4,36.0,6
20,3,46,26,2,5,26.0,6
20,3,46,26,2,6,22.0,6
20,3,47,27,2,0,94.0,7
20,3,47,27,2,1,77.0,7
20,3,47,27,2,2,61.0,7
20,3,47,27,2,3,54.0,7
20,3,47,27,2,4,45.0,7
20,3,47,27,2,5,36.0,7
20,3,47,27,2,6,29.0,7
20,3,47,27,2,7,22.0,7
20,3,47,27,2,8,19.0,7
20,3,48,28,1,0,99.0,8
20,3,48,28,1,1,53.0,8
20,3,48,28,1,2,29.0,8
20,3,48,28,1,3,15.0,8
20,3,49,29,1,0,95.0,9
20,3,49,29,1,1,45.0,9
20,3,49,29,1,2,21.0,9
20,3,50,30,2,0,100.0,10
20,3,50,30,2,1,84.0,10
20,3,50,30,2,2,74.0,10
20,3,50,30,2,3,63.0,10
20,3,50,30,2,4,52.0,10
20,3,50,30,2,5,45.0,10
20,3,50,30,2,6,34.0,10
20,3,50,30,2,7,30.0,10
20,4,60,31,0,0,95.0,0
20,4,60,31,0,1,14.0,0
20,4,61,32,0,0,106.0,1
20,4,61,32,0,1,21.0,1
20,4,62,33,0,0,99.0,2
20,4,62,33,0,1,27.0,2
20,4,62,33,0,2,6.0,2
20,4,63,34,2,0,95.0,3
20,4,63,34,2,1,76.0,3
20,4,63,34,2,2,65.0,3
20,4,63,34,2,3,51.0,3
20,4,63,34,2,4,42.0,3
20,4,63,34,2,5,30.0,3
20,4,63,34,2,6,23.0,3
20,4,64,35,2,0,98.0,4
20,4,64,35,2,1,81.0,4
20,4,64,35,2,2,65.0,4
20,4,64,35,2,3,50.0,4
20,4,64,35,2,4,41.0,4
20,4,64,35,2,5,35.0,4
20,4,64,35,2,6,30.0,4
20,4,64,35,2,7,23.0,4
20,4,65,36,2,0,104.0,5
20,4,65,36,2,1,79.0,5
20,4,65,36,2,2,61.0,5
20,4,65,36,2,3,48.0,5
20,4,65,36,2,4,44.0,5
20,4,65,36,2,5,29.0,5
20,4,65,36,2,6,23.0,5
20,4,66,37,2,0,113.0,6
20,4,66,37,2,1,93.0,6
20,4,66,37,2,2,75.0,6
20,4,66,37,2,3,54.0,6
20,4,66,37,2,4,43.0,6
20,4,66,37,2,5,39.0,6
20,4,66,37,2,6,31.0,6
20,4,66,37,2,7,25.0,6
20,4,67,38,2,0,93.0,7
20,4,67,38,2,1,78.0,7
20,4,67,38,2,2,65.0,7
20,4,67,38,2,3,52.0,7
20,4,67,38,2,4,44.0,7
20,4,67,38,2,5,37.0,7
20,4,67,38,2,6,27.0,7
20,4,67,38,2,7,20.0,7
20,4,68,39,2,0,93.0,8
20,4,68,39,2,1,70.0,8
20,4,68,39,2,2,61.0,8
20,4,68,39,2,3,50.0,8
20,4,68,39,2,4,43.0,8
20,4,68,39,2,5,35.0,8
20,4,68,39,2,6,30.0,8
20,4,69,40,0,0,102.0,9
20,4,69,40,0,1,14.0,9
20,4,70,41,0,0,102.0,10
20,4,70,41,0,1,23.0,10
20,4,71,42,2,0,106.0,11
20,5,80,43,1,0,89.0,0
20,5,80,43,1,1,51.0,0
20,5,80,43,1,2,24.0,0
20,5,81,44,1,0,103.0,1
20,5,81,44,1,1,55.0,1
20,5,81,44,1,2,25.0,1
20,5,81,44,1,3,13.0,1
20,5,82,45,1,0,96.0,2
20,5,82,45,1,1,55.0,2
20,5,82,45,1,2,29.0,2
20,5,82,45,1,3,16.0,2
20,5,83,46,1,0,111.0,3
20,5,83,46,1,1,54.0,3
20,5,83,46,1,2,26.0,3
20,5,83,46,1,3,14.0,3
20,5,84,47,1,0,101.0,4
20,5,84,47,1,1,44.0,4
20,5,84,47,1,2,24.0,4
20,5,85,48,1,0,104.0,5
20,5,85,48,1,1,43.0,5
20,5,85,48,1,2,26.0,5
20,5,86,49,1,0,101.0,6
20,5,86,49,1,1,56.0,6
20,5,86,49,1,2,22.0,6
20,5,86,49,1,3,11.0,6
20,5,87,50,1,0,100.0,7
20,5,87,50,1,1,52.0,7
20,5,87,50,1,2,21.0,7
20,5,88,51,1,0,99.0,8
20,5,88,51,1,1,52.0,8
20,5,88,51,1,2,29.0,8
20,5,88,51,1,3,13.0,8
20,5,89,52,1,0,98.0,9
20,5,89,52,1,1,37.0,9
20,5,89,52,1,2,19.0,9
20,5,90,53,1,0,105.0,10
20,5,90,53,1,1,57.0,10
20,5,90,53,1,2,30.0,10
20,5,90,53,1,3,14.0,10
20,5,91,54,1,0,97.0,11
20,5,91,54,1,1,48.0,11
20,5,91,54,1,2,22.0,11
20,5,92,55,1,0,95.0,12
20,5,92,55,1,1,50.0,12
20,5,92,55,1,2,25.0,12
20,5,93,56,1,0,99.0,13
21,1,0,0,0,0,97.0,0
21,1,0,0,0,1,24.0,0
21,1,0,0,0,2,5.0,0
21,1,0,0,0,3,1.0,0
21,1,0,0,0,4,0.0,0
21,1,1,1,0,0,103.0,1
21,1,1,1,0,1,16.0,1
21,1,1,1,0,2,2.0,1
21,1,1,1,0,3,0.0,1
21,1,2,2,1,0,100.0,2
21,1,2,2,1,1,53.0,2
21,1,2,2,1,2,27.0,2
21,1,2,2,1,3,13.0,2
21,1,2,2,1,4,6.0,2
21,1,2,2,1,5,3.0,2
21,1,2,2,1,6,2.0,2
21,1,2,2,1,7,1.0,2
21,1,2,2,1,8,0.0,2
21,1,3,3,1,0,96.0,3
21,1,3,3,1,1,50.0,3
21,1,3,3,1,2,27.0,3
21,1,3,3,1,3,13.0,3
21,1,3,3,1,4,6.0,3
21,1,3,3,1,5,3.0,3
21,1,3,3,1,6,2.0,3
21,1,3,3,1,7,1.0,3
21,1,3,3,1,8,1.0,3
21,1,3,3,1,9,0.0,3
21,1,4,4,1,0,99.0,4
21,1,4,4,1,1,51.0,4
21,1,4,4,1,2,25.0,4
21,1,4,4,1,3,12.0,4
21,1,4,4,1,4,6.0,4
21,1,4,4,1,5,3.0,4
21,1,4,4,1,6,1.0,4
21,1,4,4,1,7,1.0,4
21,1,5,5,2,0,97.0,5
21,1,5,5,2,1,77.0,5
21,1,5,5,2,2,63.0,5
21,1,5,5,2,3,45.0,5
21,1,5,5,2,4,38.0,5
21,1,5,5,2,5,30.0,5
21,1,5,5,2,6,23.0,5
21,1,5,5,2,7,20.0,5
21,1,5,5,2,8,15.0,5
21,1,5,5,2,9,11.0,5
21,1,5,5,2,10,7.0,5
21,1,5,5,2,11,6.0,5
21,1,5,5,2,12,5.0,5
21,1,5,5,2,13,4.0,5
21,1,5,5,2,14,3.0,5
21,1,5,5,2,15,3.0,5
21,1,5,5,2,16,2.0,5
21,1,5,5,2,17,2.0,5
21,1,5,5,2,18,0.0,5
21,1,6,6,2,0,92.0,6
21,1,6,6,2,1,73.0,6
21,1,6,6,2,2,59.0,6
21,1,6,6,2,3,45.0,6
21,1,6,6,2,4,41.0,6
21,1,6,6,2,5,27.0,6
21,1,6,6,2,6,20.0,6
21,1,6,6,2,7,16.0,6
21,1,6,6,2,8,13.0,6
21,1,6,6,2,9,11.0,6
21,1,6,6,2,10,9.0,6
21,1,6,6,2,11,8.0,6
21,1,6,6,2,12,6.0,6
21,1,6,6,2,13,5.0,6
21,1,6,6,2,14,4.0,6
21,1,6,6,2,15,3.0,6
21,1,6,6,2,16,2.0,6
21,1,6,6,2,17,2.0,6
21,2,20,7,0,0,97.0,0
21,2,20,7,0,1,23.0,0
21,2,20,7,0,2,7.0,0
21,2,20,7,0,3,1.0,0
21,2,20,7,0,4,0.0,0
21,2,21,8,0,0,95.0,1
21,2,21,8,0,1,23.0,1
21,2,21,8,0,2,6.0,1
21,2,21,8,0,3,2.0,1
21,2,21,8,0,4,0.0,1
21,2,22,9,0,0,97.0,2
21,2,22,9,0,1,20.0,2
21,2,22,9,0,2,3.0,2
21,2,22,9,0,3,0.0,2
21,2,23,10,2,0,106.0,3
21,2,23,10,2,1,83.0,3
21,2,23,10,2,2,67.0,3
21,2,23,10,2,3,53.0,3
21,2,23,10,2,4,43.0,3
21,2,23,10,2,5,37.0,3
21,2,23,10,2,6,32.0,3
21,2,23,10,2,7,27.0,3
21,2,23,10,2,8,22.0,3
21,2,23,10,2,9,18.0,3
21,2,23,10,2,10,15.0,3
21,2,23,10,2,11,12.0,3
21,2,23,10,2,12,10.0,3
21,2,23,10,2,13,7.0,3
21,2,23,10,2,14,6.0,3
21,2,23,10,2,15,5.0,3
21,2,23,10,2,16,4.0,3
21,2,23,10,2,17,3.0,3
21,2,23,10,2,18,2.0,3
21,2,23,10,2,19,2.0,3
21,2,23,10,2,20,0.0,3
21,2,24,11,2,0,103.0,4
21,2,24,11,2,1,81.0,4
21,2,24,11,2,2,66.0,4
21,2,24,11,2,3,48.0,4
21,2,24,11,2,4,41.0,4
21,2,24,11,2,5,32.0,4
21,2,24,11,2,6,26.0,4
21,2,24,11,2,7,22.0,4
21,2,24,11,2,8,19.0,4
21,2,24,11,2,9,16.0,4
21,2,24,11,2,10,11.0,4
21,2,24,11,2,11,9.0,4
21,2,24,11,2,12,7.0,4
21,2,24,11,2,13,5.0,4
21,2,24,11,2,14,4.0,4
21,2,24,11,2,15,3.0,4
21,2,24,11,2,16,2.0,4
21,2,24,11,2,17,1.0,4
21,2,24,11,2,18,1.0,4
21,2,24,11,2,19,0.0,4
21,2,25,12,2,0,109.0,5
21,2,25,12,2,1,90.0,5
21,2,25,12,2,2,67.0,5
21,2,25,12,2,3,54.0,5
21,2,25,12,2,4,48.0,5
21,2,25,12,2,5,42.0,5
21,2,25,12,2,6,32.0,5
21,2,25,12,2,7,27.0,5
21,2,25,12,2,8,23.0,5
21,2,25,12,2,9,18.0,5
21,2,25,12,2,10,14.0,5
21,2,25,12,2,11,12.0,5
21,2,25,12,2,12,10.0,5
21,2,25,12,2,13,9.0,5
21,2,25,12,2,14,8.0,5
21,2,25,12,2,15,7.0,5
21,2,25,12,2,16,5.0,5
21,2,25,12,2,17,4.0,5
21,2,25,12,2,18,3.0,5
21,2,25,12,2,19,2.0,5
21,2,25,12,2,20,2.0,5
21,2,25,12,2,21,0.0,5
21,2,26,13,2,0,103.0,6
21,3,40,14,1,0,97.0,0
21,3,40,14,1,1,51.0,0
21,3,40,14,1,2,26.0,0
21,3,40,14,1,3,12.0,0
21,3,40,14,1,4,7.0,0
21,3,40,14,1,5,4.0,0
21,3,40,14,1,6,2.0,0
21,3,40,14,1,7,1.0,0
21,3,40,14,1,8,0.0,0
21,3,41,15,2,0,102.0,1
21,3,41,15,2,1,83.0,1
21,3,41,15,2,2,69.0,1
21,3,41,15,2,3,56.0,1
21,3,41,15,2,4,42.0,1
21,3,41,15,2,5,34.0,1
21,3,41,15,2,6,28.0,1
21,3,41,15,2,7,22.0,1
21,3,41,15,2,8,18.0,1
21,3,41,15,2,9,16.0,1
21,3,41,15,2,10,13.0,1
21,3,41,15,2,11,11.0,1
21,3,41,15,2,12,9.0,1
21,3,41,15,2,13,8.0,1
21,3,41,15,2,14,7.0,1
21,3,41,15,2,15,5.0,1
21,3,41,15,2,16,4.0,1
21,3,41,15,2,17,3.0,1
21,3,41,15,2,18,2.0,1
21,3,41,15,2,19,1.0,1
21,3,41,15,2,20,1.0,1
21,3,41,15,2,21,0.0,1
21,3,42,16,1,0,101.0,2
21,3,42,16,1,1,56.0,2
21,3,42,16,1,2,31.0,2
21,3,42,16,1,3,17.0,2
21,3,42,16,1,4,8.0,2
21,3,42,16,1,5,4.0,2
21,3,42,16,1,6,2.0,2
21,3,42,16,1,7,1.0,2
21,3,43,17,1,0,100.0,3
21,3,43,17,1,1,58.0,3
21,3,43,17,1,2,26.0,3
21,3,43,17,1,3,14.0,3
21,3,43,17,1,4,7.0,3
21,3,43,17,1,5,4.0,3
21,3,43,17,1,6,2.0,3
21,3,43,17,1,7,1.0,3
21,3,44,18,1,0,95.0,4
21,3,44,18,1,1,51.0,4
21,3,44,18,1,2,21.0,4
21,3,44,18,1,3,11.0,4
21,3,44,18,1,4,5.0,4
21,3,44,18,1,5,3.0,4
21,3,44,18,1,6,1.0,4
21,3,45,19,1,0,98.0,5
21,3,45,19,1,1,45.0,5
21,3,45,19,1,2,23.0,5
21,3,45,19,1,3,13.0,5
21,3,45,19,1,4,7.0,5
21,3,45,19,1,5,4.0,5
21,3,45,19,1,6,2.0,5
21,3,45,19,1,7,1.0,5
21,3,46,20,2,0,106.0,6
21,3,46,20,2,1,84.0,6
21,3,46,20,2,2,66.0,6
21,3,46,20,2,3,50.0,6
21,3,46,20,2,4,40.0,6
21,3,46,20,2,5,31.0,6
21,3,46,20,2,6,26.0,6
21,3,46,20,2,7,21.0,6
21,3,46,20,2,8,18.0,6
21,3,46,20,2,9,14.0,6
21,3,46,20,2,10,12.0,6
21,3,46,20,2,11,10.0,6
21,3,46,20,2,12,7.0,6
21,4,60,21,0,0,102.0,0
21,4,60,21,0,1,14.0,0
21,4,60,21,0,2,2.0,0
21,4,61,22,0,0,96.0,1
21,4,61,22,0,1,25.0,1
21,4,61,22,0,2,7.0,1
21,4,61,22,0,3,1.0,1
21,4,62,23,0,0,99.0,2
21,4,62,23,0,1,16.0,2
21,4,62,23,0,2,3.0,2
21,4,63,24,2,0,105.0,3
21,4,63,24,2,1,95.0,3
21,4,63,24,2,2,80.0,3
21,4,63,24,2,3,66.0,3
21,4,63,24,2,4,52.0,3
21,4,63,24,2,5,33.0,3
21,4,63,24,2,6,26.0,3
21,4,63,24,2,7,20.0,3
21,4,63,24,2,8,15.0,3
21,4,63,24,2,9,11.0,3
21,4,63,24,2,10,8.0,3
21,4,63,24,2,11,6.0,3
21,4,63,24,2,12,5.0,3
21,4,63,24,2,13,4.0,3
21,4,63,24,2,14,3.0,3
21,4,63,24,2,15,2.0,3
21,4,63,24,2,16,2.0,3
21,4,63,24,2,17,0.0,3
21,4,64,25,2,0,97.0,4
21,4,64,25,2,1,74.0,4
21,4,64,25,2,2,60.0,4
21,4,64,25,2,3,45.0,4
21,4,64,25,2,4,35.0,4
21,4,64,25,2,5,30.0,4
21,4,64,25,2,6,24.0,4
21,4,64,25,2,7,18.0,4
21,4,64,25,2,8,15.0,4
21,4,64,25,2,9,13.0,4
21,4,64,25,2,10,10.0,4
21,4,64,25,2,11,9.0,4
21,4,64,25,2,12,7.0,4
21,4,64,25,2,13,5.0,4
21,4,64,25,2,14,4.0,4
21,4,64,25,2,15,3.0,4
21,4,64,25,2,16,2.0,4
21,4,64,25,2,17,2.0,4
21,4,64,25,2,18,0.0,4
21,4,65,26,2,0,106.0,5
21,4,65,26,2,1,88.0,5
21,4,65,26,2,2,70.0,5
21,4,65,26,2,3,63.0,5
21,4,65,26,2,4,52.0,5
21,4,65,26,2,5,43.0,5
21,4,65,26,2,6,35.0,5
21,4,65,26,2,7,30.0,5
21,4,65,26,2,8,23.0,5
21,4,65,26,2,9,18.0,5
21,4,65,26,2,10,14.0,5
21,4,65,26,2,11,11.0,5
21,4,65,26,2,12,9.0,5
21,4,65,26,2,13,7.0,5
21,4,65,26,2,14,6.0,5
21,4,65,26,2,15,5.0,5
21,4,65,26,2,16,4.0,5
21,4,65,26,2,17,3.0,5
21,4,65,26,2,18,3.0,5
21,4,65,26,2,19,0.0,5
21,4,66,27,2,0,94.0,6
21,4,66,27,2,1,77.0,6
21,4,66,27,2,2,61.0,6
21,4,66,27,2,3,53.0,6
21,4,66,27,2,4,45.0,6
21,4,66,27,2,5,36.0,6
21,4,66,27,2,6,27.0,6
21,4,66,27,2,7,21.0,6
21,5,80,28,1,0,101.0,0
21,5,80,28,1,1,46.0,0
21,5,80,28,1,2,24.0,0
21,5,80,28,1,3,12.0,0
21,5,80,28,1,4,6.0,0
21,5,80,28,1,5,3.0,0
21,5,80,28,1,6,2.0,0
21,5,81,29,1,0,95.0,1
21,5,81,29,1,1,48.0,1
21,5,81,29,1,2,23.0,1
21,5,81,29,1,3,11.0,1
21,5,81,29,1,4,6.0,1
21,5,81,29,1,5,3.0,1
21,5,81,29,1,6,1.0,1
21,5,81,29,1,7,0.0,1
21,5,82,30,1,0,95.0,2
21,5,82,30,1,1,49.0,2
21,5,82,30,1,2,24.0,2
21,5,82,30,1,3,14.0,2
21,5,82,30,1,4,7.0,2
21,5,82,30,1,5,4.0,2
21,5,82,30,1,6,2.0,2
21,5,83,31,1,0,99.0,3
21,5,83,31,1,1,53.0,3
21,5,83,31,1,2,24.0,3
21,5,83,31,1,3,14.0,3
21,5,83,31,1,4,8.0,3
21,5,83,31,1,5,4.0,3
21,5,83,31,1,6,2.0,3
21,5,84,32,1,0,95.0,4
21,5,84,32,1,1,50.0,4
21,5,84,32,1,2,21.0,4
21,5,84,32,1,3,12.0,4
21,5,84,32,1,4,6.0,4
21,5,84,32,1,5,3.0,4
21,5,84,32,1,6,1.0,4
21,5,85,33,1,0,106.0,5
21,5,85,33,1,1,57.0,5
21,5,85,33,1,2,28.0,5
21,5,85,33,1,3,15.0,5
21,5,85,33,1,4,8.0,5
21,5,85,33,1,5,4.0,5
